text,"['Name_Calling,Labeling']","['Exaggeration,Minimisation']","['Doubt', 'Appeal_to_fear-prejudice']",['Black-and-White_Fallacy'],"['Straw_Men', 'Whataboutism', 'Red_Herring']",['Bandwagon'],['Flag-Waving'],"['Repetition', 'Slogans']"
"“I am fighting to make sure our democracy works for and represents everyone who has ever put their faith in it. I am fighting for every Georgian who cast a ballot with the promise that their vote would count,” Abrams said in a statement explaining her refusal to end her bid to become the first black woman elected governor in American history.",0,0,0,0,0,0,1,0
"I am fighting for every Georgian who cast a ballot with the promise that their vote would count,” Abrams said in a statement explaining her refusal to end her bid to become the first black woman elected governor in American history.",0,0,0,0,0,0,0,1
"Gun control groups nevertheless were relieved by the judge's decision, with the Brady Campaign to Prevent Gun Violence calling 3D-printed firearms ""nothing short of a menace to society.",0,0,1,0,0,0,0,0
"Eight US states and the District of Columbia sued, arguing the blueprints could allow anyone -- from a teen to a 'lone wolf' gunman -- to make untraceable, undetectable plastic weapons.",0,0,0,0,0,0,0,1
"“There is simply no way of telling how much damage has already been done by Cody Wilson's dangerous and reckless actions,"" Brady Campaign co-president Kris Brown said in a statement.",0,0,0,0,0,0,0,0
"Glenn Greenwald, author of the above piece at The Intercept wrote, “Haspel, who will be the first woman to lead CIA, didn’t just oversee the Bush CIA’s black site but directly participated in the horrific torture of detainees.",0,0,0,0,0,0,0,0
She also participated in the particularly gruesome torture of detainee Abu Zubaydah.,0,0,0,0,0,0,0,0
” The deposed diplomat also made a clear statement about Russian aggression: “Much work remains to respond to the troubling behavior and actions on the part of the Russian government.,0,0,1,0,0,0,0,0
"Keeping things moving, and I think a lot of us can just shout out, “What are you thinking?” as President Donald Trump brings CIA Director Mike Pompeo, a man that blasted the likes of Edward Snowden for revealing the crimes of our government, to the State Department and installs Gina Haspel in the position of head of the Central Intelligence Agency.",0,0,0,0,0,1,0,0
"His voice quivering, Tillerson thanked career diplomats for their “honesty and integrity” and the American people for “acts of kindness,” and he singled out Defense Secretary Jim Mattis for their partnership and mutual support of diplomacy.",0,0,0,0,0,0,0,0
"While many are happy that Tillerson is gone, many of us are concerned with Mike Pompeo being installed at Secretary of State, especially regarding his un-American comments against NSA whistleblower Edward Snowden, who exposed the criminal activity of the Deep State in DC.",1,0,0,0,0,0,1,0
"“Interesting: The new CIA Director Haspel, who ‘tortured some folks,’ probably can’t travel to the EU to meet other spy chiefs without facing arrest due to an @ECCHRBerlin complaint to Germany’s federal prosecutor,” tweeted Snowden.",0,1,0,0,0,0,0,0
"Interesting: The new CIA Director Haspel, who ""tortured some folks,"" probably can't travel to the EU to meet other spy chiefs without facing arrest due to an @ECCHRBerlin complaint to Germany's federal prosecutor.",0,1,0,0,0,0,0,0
"Snowden then asked, “Are these really the values the US should be promoting?",0,0,1,0,0,0,1,0
The CIA might as well start issuing uniforms decorated with skulls and lightning bolts.”,0,0,0,0,0,0,0,0
Are these really the values the US should be promoting?,0,0,1,0,0,0,1,0
The CIA might as well start issuing uniforms decorated with skulls and lightning bolts.,0,0,0,0,0,0,0,0
Still notable: she’s an actual torturer.”,1,0,0,0,0,0,0,0
"This is more of the same old, same old going on, and it looks like it’s about to get a lot worse.",0,0,0,0,0,0,0,0
"Two white police officers were murdered when they went to a domestic violence call--someone had called 911, and the call had been cut off in the middle.",0,0,0,0,1,0,0,0
"I can't think of anything less irrelevant than a black gunman shooting two white cops--after five years of the ""Blacks Lives Matter"" movement.",0,0,0,0,1,0,0,0
"The very word “secrecy” is repugnant in a free and open society; and we are as a people inherently and historically opposed to secret societies, to secret oaths and to secret proceedings.",0,0,0,0,0,0,0,0
"With powerful revelations that have come to light, like elite pedophilia and ritual abuse, and extreme corruption, why do we still participate?",0,0,0,0,0,0,0,1
"Things are getting pretty ridiculous, but they’re too late.",0,0,0,0,0,0,0,0
And there is very grave danger that an announced need for increased security will be seized upon by those anxious to expand its meaning to the very limits of official censorship and concealment.,0,0,1,0,0,0,0,0
"If you haven’t already heard, Facebook has completely shut down hundreds, if not thousands of Independent media pages over the last year.",0,0,0,0,0,0,0,0
We decided long ago that the dangers of excessive and unwarranted concealment of pertinent facts far outweighed the dangers which are cited to justify it.,0,0,0,0,0,0,0,0
"Donald Trump is extremely vilified not because he allegedly is/was racist/sexist, but because he threatens neoliberalism and neoconservatism, the American empire, one that continues to try and push an Orwellian state type of existence, which seems to be ramping up every single year.",0,0,0,0,0,0,1,0
"Trump was not supposed to win, and no this isn’t about democrats vs republicans or that Trump is a saviour.",1,0,0,0,0,0,0,1
"It really showed what people were interested in, and what people wanted to see, but clearly, we do not live in a democracy and that doesn’t matter.",0,0,0,1,0,0,0,0
"Why are harmful ‘things’ surrounding us constantly when we have science showing it’s not safe, like cell phone towers etc.",0,0,0,0,0,0,0,0
Today the path to total dictatorship in the U.,0,0,0,0,0,0,0,0
"Recognize what’s happening, the massive censorship of information, coupled with the ridicule or finger pointing, or even arrest of people who choose to voice an opinion in opposition to the rhetoric that’s constantly spewed by mainstream media, which in turn is usually believed by the masses.",0,0,0,0,0,0,0,0
A massive transformation of consciousness has taken place and it seems that a global mass is growing closer to a critical mass.,0,0,0,0,0,0,0,0
Independent media will continue to have the opportunity to share information because of a lack of credible information and plain truth within the mainstream.,0,0,0,0,0,0,0,0
"Even today, there is little value in insuring the survival of our nation if our traditions do not survive with it.",0,0,0,0,0,0,1,1
"We don’t need fact checkers, we ourselves should be those fact checkers!",0,0,0,0,0,0,0,1
"All of these media sources were operating normally until Donald Trump became president, and until Hillary Clinton, Obama, Bush, etc were outed as global elite puppets.",1,0,0,0,0,0,0,1
"Trump is Not The Solution, We Are",0,0,0,0,0,0,0,1
"Independent media brought to light a number of facts that threaten the agenda of the global elite, like intelligence agency/government connections to mainstream media for example, and their plans in the middle east to basically invade, take-over, and establish a government that suits the Deep State’s best interests.",0,0,0,0,0,0,0,1
They (global elite) continue to do what they are able to do because of human consciousness.,0,0,0,0,0,0,0,1
"One thing we need to remember here is, this isn’t about democrats vs republicans, it’s about the elite preserving their control, and at the moment, they are using the DNC as the mouthpiece for that.",0,0,0,0,0,0,0,1
This is because she is part of that elite.,0,0,0,0,0,0,0,1
"It’s nothing but elite people, corporations and the financial elite that have become drenched with so much power that they have been able to direct human will and use it for their own selfish purposes.",0,0,0,0,0,0,0,1
"can be laid by strictly legal means … We have a well-organized political-action group in this country, determined to destroy our Constitution and establish a one-party state … It operates secretly, silently, continuously to transform our Government … This ruthless power-seeking elite is a disease of our century… This group … is answerable neither to the President, the Congress, nor the courts.",1,0,0,0,0,0,1,1
Those who manipulate this unseen mechanism of society constitute an invisible government which is the true ruling power of our country.,0,0,0,0,0,0,1,0
"The censorship of independent media is irrelevant in a sense, because the shift will continue to happen, change will continue to happen, and information that the deep state does not want the public to become aware of will keep making its way into transparency.",0,0,0,0,0,0,0,1
"Trump recognized that the extreme Russiaphobia, which the hegemonic neoconservatives had whipped up since Vladimir Putin’s statement at the Munich Security Conference in 2007 that Russia was a sovereign country and intended to act like one, was a threat to life on earth.",1,0,1,0,0,0,0,0
” Such an extraordinary misrepresentation destroyed any remaining confidence the Russian government might have had in Washington’s veracity.,0,1,0,0,0,0,0,0
"The United States Secretary of State agrees with Israel that all Palestinians must be destroyed, the sooner the better.",0,0,0,0,0,0,0,0
"When Putin blocked the Obama regime’s invasion of Syria and bombing of Iran, the neoconservatives paid Putin back by using NGOs and Ukranian politicians financed by Washington to overthrow the democratically elected government of Ukraine and to put in office a government hostile to Russia.",1,0,0,0,0,0,0,0
